Time,MMG1,MMG2,MMG3,MMG4,EMG,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
6254,844,786,955,718,1971,16940,-2480,1420,-1096,214,-489
6257,837,784,956,711,1977,17000,-2368,1376,-1087,269,-491
6260,847,783,957,710,1985,16936,-2532,1304,-1152,385,-499
6263,847,777,951,704,1991,17012,-2516,1168,-1095,426,-478
6266,847,774,955,702,1994,17044,-2452,1232,-1113,472,-473
6269,848,770,947,698,1994,16968,-2576,1348,-1136,526,-456
6272,848,767,954,704,1999,16948,-2580,1200,-1140,531,-460
6275,848,773,954,693,2005,17020,-2560,1280,-1167,517,-444
6278,848,776,949,690,2016,16812,-2648,1116,-1170,454,-431
6281,848,783,951,688,2017,16996,-2760,1208,-1221,385,-399
6284,845,784,950,690,2025,16948,-2664,1304,-1253,326,-420
6287,845,789,949,695,2032,17036,-2668,1068,-1264,281,-402
6290,844,789,947,691,2038,16952,-2808,1040,-1293,304,-399
6293,843,780,949,706,2055,17076,-2756,1108,-1296,345,-413
6296,841,773,959,697,2064,17040,-2696,1180,-1290,367,-396
6299,833,771,954,701,2068,17076,-2728,1192,-1337,426,-413
6302,844,770,954,701,2082,17060,-2708,1268,-1292,409,-378
6305,835,768,959,695,2087,16996,-2616,1364,-1266,275,-394
6308,832,772,960,699,2099,17024,-2644,1260,-1235,199,-364
6311,833,767,960,699,2102,17096,-2768,1368,-1193,71,-394
6314,830,771,957,703,2112,17044,-2640,1204,-1185,6,-368
6317,832,763,955,704,2123,16984,-2652,1240,-1123,-9,-386
6320,839,758,960,704,2127,17192,-2444,1276,-1096,33,-369
6323,838,758,961,706,2133,17152,-2388,1508,-1059,53,-351
6326,839,763,961,711,2143,17088,-2328,1340,-1019,70,-307
6329,839,768,960,711,2146,17064,-2260,1348,-995,70,-334
6332,839,780,954,710,2158,16924,-2132,1344,-1021,37,-315
6335,851,781,958,707,2162,17016,-2000,1380,-1024,82,-319
6338,834,782,949,711,2173,17024,-2172,1244,-1053,152,-308
6341,835,779,944,714,2182,16976,-2012,1120,-1056,212,-332
6344,834,784,946,705,2192,16972,-2120,1228,-1090,312,-317
6347,835,784,941,705,2194,16988,-2208,1096,-1124,360,-324
6350,833,788,943,707,2198,17052,-2212,1156,-1231,441,-333
6353,832,789,941,704,2208,17060,-2356,1116,-1276,440,-298
6356,837,789,935,703,2221,17004,-2288,884,-1329,404,-270
6359,835,789,935,704,2224,16832,-2432,1012,-1390,286,-260
6362,833,795,935,701,2227,16860,-2456,1132,-1449,233,-218
6365,832,793,934,698,2239,16916,-2512,1260,-1551,300,-245
6368,833,787,938,695,2244,16928,-2624,1128,-1590,315,-215
6371,832,790,935,699,2255,17024,-2600,992,-1724,316,-235
6374,830,803,937,704,2258,16940,-2548,1088,-1909,360,-240
6377,833,799,933,713,2262,16864,-2888,1124,-1773,398,-230
6380,833,801,937,704,2271,16968,-2772,956,-1890,372,-182
6383,831,805,939,703,2275,16844,-2768,984,-1924,338,-172
6386,831,807,939,704,2289,16920,-2916,828,-1966,295,-159
6389,831,806,941,698,2294,16972,-2912,784,-1984,280,-153
6392,832,803,942,698,2290,16936,-2820,836,-2015,313,-195
6395,827,794,944,698,2307,16800,-2968,956,-2014,339,-172
6398,831,800,946,695,2304,16748,-2912,948,-1976,406,-208
6401,831,799,945,696,2309,16668,-3008,900,-1930,429,-187
6404,832,802,954,694,2320,16572,-3104,996,-1889,408,-189
6407,832,805,957,688,2320,16584,-3028,908,-1882,380,-180
6410,832,795,958,688,2323,16688,-3028,980,-1849,395,-146
6413,831,791,960,688,2329,16660,-2964,860,-1774,295,-103
6416,831,784,965,688,2327,16664,-3068,920,-1802,257,-127
6419,830,771,964,687,2343,16736,-2960,1028,-1750,318,-104
6422,834,769,962,689,2339,16776,-2900,1224,-1711,335,-90
6425,831,770,962,689,2338,16912,-2900,976,-1624,364,-16
6428,829,774,973,707,2347,16876,-2820,1028,-1632,421,-2
6431,829,778,959,691,2337,16772,-2840,1092,-1574,453,51
6434,827,782,957,689,2342,16832,-2964,932,-1558,356,61
6437,831,779,957,688,2335,16744,-2940,992,-1503,271,151
6440,832,773,957,704,2320,16592,-3028,852,-1489,118,153
6443,833,775,953,689,2321,16664,-3096,864,-1509,47,157
6446,836,775,957,690,2313,16764,-3180,668,-1522,-19,188
6449,837,782,950,688,2303,16764,-3256,672,-1530,-3,187
6452,837,784,947,682,2281,16684,-3236,852,-1564,-12,210
6455,844,784,950,685,2240,16684,-3244,696,-1548,7,263
6458,845,778,954,686,2189,16688,-3384,632,-1537,-64,258
6461,846,772,958,685,2128,16792,-3400,692,-1503,-152,281
6464,845,768,973,687,2067,16688,-3436,676,-1466,-169,320
6467,837,763,961,684,2011,16936,-3496,644,-1497,-61,255
6470,845,744,976,675,1949,16668,-3556,732,-1327,-131,292
6473,833,758,978,691,1901,16648,-3464,732,-1228,-200,258
6476,835,758,983,690,1852,16780,-3432,760,-1155,-242,246
6479,835,753,996,677,1803,16668,-3404,748,-1026,-346,215
6482,835,754,995,657,1759,16812,-3388,940,-946,-420,205
6485,834,749,992,656,1713,16792,-3280,852,-859,-354,141
6488,839,761,999,661,1670,16904,-3220,1028,-767,-314,102
6491,833,752,998,658,1634,17020,-3000,888,-583,-307,66
6494,830,747,997,663,1597,17148,-2992,980,-450,-186,80
6497,828,748,997,667,1559,17192,-2864,1116,-304,-176,63
6500,826,737,997,673,1520,17060,-2776,1192,-189,-425,77
6503,822,739,996,679,1483,17052,-2696,1076,-88,-631,93
6506,828,739,990,679,1460,17296,-2584,1088,-23,-648,102
6509,825,734,987,686,1425,17300,-2640,1180,64,-700,151
6512,829,734,983,688,1398,17204,-2516,1052,117,-771,131
6515,831,737,978,690,1375,17184,-2480,1312,113,-779,140
6518,826,742,975,693,1346,17296,-2336,1196,105,-876,136
6521,834,752,971,701,1324,17252,-2312,1316,41,-830,107
6524,835,757,970,695,1301,17280,-2336,1432,63,-794,105
6527,842,759,961,702,1279,17328,-2348,1452,-23,-763,94
6530,848,778,961,701,1259,17380,-2328,1404,-26,-599,104
6533,833,757,954,709,1238,17472,-2364,1216,-104,-479,120
6536,830,776,956,707,1219,17340,-2336,1300,-211,-375,63
6539,832,784,945,704,1200,17464,-2348,1316,-326,-305,32
6542,827,781,944,709,1190,17368,-2308,1252,-403,-229,31
6545,832,769,940,706,1168,17336,-2388,1372,-514,-131,28
6548,838,787,948,700,1152,17332,-2436,1212,-625,-41,-5
6551,824,778,949,697,1134,17236,-2396,1216,-673,13,-5
6554,830,787,945,694,1122,17316,-2464,1216,-748,129,-33
6557,828,791,945,688,1107,17204,-2420,1052,-811,214,-73
6560,827,791,945,689,1094,17192,-2452,1084,-776,261,-138
6563,837,791,941,688,1078,17200,-2504,1088,-837,346,-147
6566,822,794,944,688,1063,17108,-2456,1128,-820,481,-196
6569,830,789,944,689,1055,17088,-2560,1092,-782,497,-201
6572,835,794,950,681,1041,17024,-2576,1000,-774,487,-232
6575,839,784,946,682,1018,16976,-2536,1212,-765,529,-252
6578,845,784,938,656,994,17020,-2556,1096,-703,456,-267
6581,832,795,929,685,969,17028,-2552,1084,-637,410,-269
6584,835,783,942,694,960,17000,-2540,1044,-570,329,-269
6587,841,783,951,694,942,17152,-2520,1084,-581,301,-282
6590,833,773,954,683,922,17044,-2596,1244,-470,158,-258
6593,839,777,955,677,909,17128,-2448,1112,-477,106,-285
6596,844,781,963,689,886,17132,-2512,1072,-447,76,-270
6599,842,777,961,707,871,17104,-2428,1168,-423,-1,-312
6602,841,778,965,713,859,17016,-2408,1124,-394,-57,-315
6605,841,783,961,706,849,17068,-2316,1228,-354,-154,-284
6608,841,768,976,752,827,17100,-2340,1360,-353,-186,-307
6611,841,779,976,722,805,17056,-2244,1424,-348,-167,-315
6614,842,775,976,714,802,16992,-2268,1216,-360,-238,-297
6617,839,769,971,708,789,16932,-2276,1248,-363,-240,-288
6620,853,767,975,736,784,16920,-2212,1380,-396,-268,-286
6623,830,767,976,724,774,16976,-2324,1380,-423,-271,-269
6626,842,765,976,705,767,16948,-2252,1428,-462,-272,-215
6629,838,755,971,704,752,17016,-2300,1328,-515,-248,-181
6632,839,766,970,704,747,16880,-2284,1200,-565,-194,-158
6635,837,765,969,704,738,17132,-2356,1124,-642,-117,-145
6638,837,755,965,705,731,16900,-2448,1236,-710,-91,-114
6641,833,767,965,703,720,16856,-2488,1140,-792,-57,-101
6644,832,767,957,699,713,16856,-2540,1272,-811,-40,-73
6647,835,767,962,698,704,16816,-2628,1012,-883,-24,-128
6650,839,768,960,695,704,16872,-2684,1112,-924,-75,-122
6653,831,769,962,699,695,16852,-2680,1132,-915,-36,-109
6656,832,771,959,695,692,16908,-2668,1148,-924,13,-103
6659,835,771,978,698,683,17000,-2616,1244,-917,-21,-107
6662,836,770,944,708,679,16884,-2644,832,-890,-88,-64
6665,834,768,955,739,672,16992,-2548,1112,-864,-41,-96
6668,834,767,963,697,673,17072,-2560,1108,-856,191,-115
6671,838,768,967,678,661,16992,-2608,1116,-756,324,-60
6674,834,770,967,688,659,16964,-2400,1104,-894,521,-166
6677,832,769,969,713,656,17296,-2392,1004,-883,56,-3
6680,833,771,971,724,655,17060,-2672,1156,-898,202,-21
6683,836,771,965,695,645,17152,-2348,1008,-995,280,-72
6686,834,779,967,688,646,17036,-2384,936,-1086,127,-139
6689,835,784,963,701,640,17020,-2332,892,-1244,-29,-278
6692,834,786,966,701,635,17004,-2420,1024,-1211,-26,-339
6695,836,784,964,695,634,17200,-2396,1028,-1249,160,-382
6698,830,782,955,698,634,17088,-2588,1112,-1138,-12,-252
6701,835,783,959,694,630,16940,-2656,1104,-1161,-203,-201
6704,833,782,959,701,625,16968,-2604,1312,-1155,-266,-205
6707,831,782,958,705,624,16964,-2596,1152,-1210,-357,-256
6710,832,776,959,706,622,17168,-2588,1272,-1261,-395,-323
6713,832,774,960,707,619,17080,-2708,1368,-1309,-355,-338
6716,832,784,959,705,618,17204,-2740,1136,-1306,-180,-346
6719,834,777,963,705,613,17112,-2832,1500,-1185,-237,-316
6722,833,776,960,707,608,17104,-2788,1276,-1187,-150,-275
6725,832,775,957,712,611,17088,-2816,1320,-1098,16,-219
6728,834,771,959,709,609,17240,-2768,1464,-1069,217,-232
6731,834,768,959,718,608,17200,-2780,1132,-1030,342,-181
6734,835,773,955,706,604,17120,-2872,1392,-1005,394,-180
6737,833,774,957,707,602,17076,-2872,1140,-962,392,-187
6740,833,773,956,704,605,17036,-2848,1060,-953,362,-216
6743,832,775,953,700,606,17064,-2872,1216,-898,341,-217
6746,832,777,950,705,603,17056,-2852,1124,-890,370,-208
6749,832,780,949,699,599,17008,-2908,1184,-814,335,-246
6752,833,778,951,702,593,16988,-3016,1132,-776,338,-221
6755,833,782,949,699,595,17132,-2852,924,-744,352,-254
6758,834,779,945,694,596,17068,-2964,868,-726,318,-257
6761,835,784,945,697,595,17044,-2916,988,-692,299,-266
6764,835,782,949,691,594,17076,-2964,920,-680,219,-258
6767,822,781,948,695,592,16992,-2944,852,-649,148,-285
6770,834,779,945,699,592,16960,-2948,844,-608,88,-290
6773,835,783,946,702,592,16944,-2956,1060,-585,43,-339
6776,845,781,946,703,591,16972,-2880,948,-583,29,-352
6779,836,782,944,703,590,16924,-2976,996,-557,-27,-371
6782,835,781,946,703,590,17004,-2932,848,-482,-82,-397
6785,841,781,945,704,583,16896,-3008,900,-473,-107,-407
6788,835,777,949,702,590,16864,-2764,1032,-496,-119,-456
6791,832,782,953,704,591,17032,-2840,852,-389,-127,-461
6794,832,783,958,704,590,16900,-2796,1120,-428,-165,-474
6797,832,784,955,703,589,16924,-2832,1080,-344,-173,-463
6800,832,779,955,704,583,17048,-2976,1168,-285,-102,-457
6803,826,783,958,703,587,17076,-2872,1076,-257,-89,-456
6806,831,781,959,701,588,17068,-2736,1260,-239,-68,-454
6809,830,775,952,698,591,17008,-2688,1172,-209,-50,-461
6812,829,775,958,697,587,16944,-2656,1040,-99,18,-471
6815,819,769,957,693,582,16904,-2776,1032,-79,68,-464
6818,833,773,955,697,587,16928,-2748,1236,-57,92,-482
6821,833,778,954,701,587,16916,-2796,1044,11,5,-485
6824,832,770,958,701,586,16868,-2860,1048,10,10,-460
6827,832,767,959,702,586,16900,-2876,1200,0,-3,-454
6830,837,769,953,702,583,16940,-2860,964,-9,11,-446
6833,833,768,959,701,582,17004,-2856,1044,-16,7,-442
6836,834,768,959,700,591,16960,-2812,1104,29,14,-461
6839,833,771,951,705,585,16916,-2924,948,33,1,-439
6842,835,768,959,699,585,16920,-2852,952,87,62,-421
6845,835,766,958,701,583,16896,-2784,1068,41,71,-425
6848,834,768,959,700,580,16924,-2848,908,38,77,-423
6851,835,765,960,704,589,16836,-2812,964,78,13,-395
6854,834,763,955,706,589,16936,-2796,972,34,-19,-400
6857,831,765,955,706,590,16892,-2688,896,7,-17,-365
6860,832,768,962,700,586,16872,-2672,1016,-50,-54,-414
6863,832,767,960,692,582,16904,-2652,1052,-63,-122,-375
6866,831,770,961,687,587,16868,-2508,1120,-144,-178,-393
6869,834,766,960,687,591,16888,-2536,940,-87,-243,-410
6872,848,766,962,680,586,17024,-2552,1144,-179,-161,-419
6875,832,762,961,688,590,17000,-2584,1160,-108,-203,-393
6878,827,766,963,688,589,16996,-2500,1268,-150,-169,-374
6881,832,766,954,688,592,16956,-2432,1176,-158,-97,-378
6884,831,768,959,688,591,16920,-2400,1156,-153,-62,-378
6887,832,768,963,688,591,16952,-2404,1192,-150,-95,-364
6890,838,765,964,689,585,16896,-2416,1264,-112,-158,-362
6893,832,775,962,689,583,17072,-2332,1320,-149,-33,-362
6896,834,768,965,689,592,16860,-2472,1232,8,-215,-285
6899,833,768,961,688,592,16904,-2396,1188,-151,-294,-325
6902,823,763,967,706,592,16772,-2500,1264,-45,-320,-297
6905,827,763,976,688,589,16940,-2464,1184,-128,-335,-251
6908,834,765,963,689,590,16988,-2520,1196,-199,-321,-241
6911,831,764,965,693,592,16976,-2492,944,-204,-291,-182
6914,832,763,965,699,592,16936,-2520,1128,-281,-275,-250
6917,831,763,965,698,592,17044,-2432,1204,-300,-183,-200
6920,832,765,962,695,592,17088,-2484,1200,-421,-93,-227
6923,832,764,962,692,593,16856,-2556,1300,-390,-102,-200
6926,832,761,963,689,591,17052,-2604,1132,-402,-110,-176
6929,833,764,965,692,592,17036,-2540,1132,-488,-56,-167
6932,832,767,962,695,592,17112,-2468,1016,-512,-68,-148
6935,832,766,961,691,593,17000,-2400,1164,-540,-68,-185
6938,832,766,961,692,594,17020,-2416,1024,-598,-67,-183
6941,831,763,958,688,591,17084,-2456,1012,-640,-81,-189
6944,832,767,961,691,592,17088,-2408,1052,-689,-56,-209
6947,831,768,970,688,595,17068,-2412,1216,-727,-105,-176
6950,832,770,969,687,593,17040,-2520,1268,-790,-72,-186
6953,831,768,961,688,594,16908,-2520,1092,-793,-147,-180
6956,837,771,967,688,593,16972,-2520,1232,-783,-132,-168
6959,832,770,965,690,595,16968,-2416,1140,-823,-130,-172
6962,832,770,973,697,594,17140,-2448,1116,-735,-158,-165
6965,832,783,971,698,598,17060,-2336,1188,-725,-142,-202
6968,832,771,971,694,601,17028,-2416,1300,-714,-132,-178
6971,832,766,971,698,594,16996,-2464,1200,-692,-161,-198
6974,828,768,973,702,595,16972,-2396,1160,-665,-125,-202
6977,833,766,966,707,601,17080,-2328,1120,-656,-109,-202
6980,832,766,966,710,597,16940,-2228,1188,-602,-91,-224
6983,834,765,967,714,594,17104,-2464,1192,-551,-134,-186
6986,832,762,965,715,602,17064,-2404,1192,-563,-114,-192
6989,834,765,961,717,597,17028,-2544,1244,-448,-186,-192
6992,832,765,960,718,599,17100,-2436,1316,-513,-172,-200
6995,832,762,965,716,598,16964,-2344,1196,-475,-250,-211
6998,832,764,961,717,599,17068,-2400,1128,-475,-277,-216
7001,831,768,961,720,598,17144,-2480,1192,-542,-298,-193
7004,830,762,959,720,598,17164,-2476,1192,-530,-311,-208
7007,829,765,960,720,601,17172,-2500,1116,-611,-274,-248
7010,831,769,959,725,605,17252,-2580,1112,-625,-221,-227
7013,832,768,960,720,603,17132,-2484,1172,-677,-228,-251
7016,832,772,960,719,602,17076,-2384,1184,-751,-181,-272
7019,831,773,960,720,605,17108,-2336,1032,-786,-194,-261
7022,832,775,954,716,602,17164,-2436,1220,-834,-175,-274
7025,832,775,961,716,602,17180,-2424,1184,-850,-200,-303
7028,833,777,962,704,603,17020,-2556,1292,-929,-176,-284
7031,833,779,964,701,603,17064,-2432,1196,-849,-203,-301
7034,833,779,964,694,605,17104,-2344,1244,-854,-163,-300
7037,832,775,963,695,604,17156,-2352,1088,-886,-76,-344
7040,832,770,965,690,606,17164,-2372,1176,-855,2,-321
7043,833,771,963,688,605,16888,-2332,1152,-821,-9,-333
7046,832,771,965,691,608,16984,-2384,1228,-840,-28,-326
7049,835,765,965,691,608,16984,-2332,1180,-718,-72,-321
7052,833,766,963,693,610,17000,-2376,1072,-775,-46,-361
7055,835,767,965,702,609,17072,-2388,1076,-644,1,-295
7058,834,769,961,704,608,17016,-2168,1076,-817,29,-333
7061,837,766,963,707,607,17060,-2420,1112,-619,10,-277
7064,837,763,959,711,606,17172,-2332,1200,-701,26,-310
7067,835,768,961,715,611,16992,-2232,1044,-676,32,-274
7070,836,767,963,717,611,16932,-2372,1248,-553,-37,-262
7073,834,766,962,719,612,17184,-2376,1144,-636,181,-295
7076,835,773,961,720,611,17088,-2260,952,-666,16,-244
7079,834,766,955,721,611,16856,-2512,684,-494,-433,-99
7082,836,763,953,720,608,17004,-2332,1192,-551,-359,-142
7085,833,768,963,720,613,17152,-2416,1060,-497,-267,-109
7088,835,767,958,717,610,17252,-2356,1224,-525,-17,-78
7091,838,769,960,715,609,16944,-2380,1264,-572,25,-185
7094,832,771,962,716,611,17148,-2324,1104,-739,154,-309
7097,834,769,961,717,613,16984,-2352,1092,-749,69,-275
7100,833,766,959,714,611,16984,-2312,1168,-712,34,-305
7103,835,766,960,710,614,17060,-2232,1276,-940,155,-394
7106,831,768,961,705,614,16996,-2264,1292,-845,127,-404
7109,832,768,963,699,612,16888,-2356,1400,-779,-2,-433
7112,831,770,960,701,614,17064,-2292,1248,-849,23,-448
7115,832,770,963,701,615,16964,-2228,1324,-887,6,-473
7118,832,767,966,694,615,16896,-2148,1316,-771,-105,-422
7121,829,763,963,692,615,16860,-2452,1272,-715,-248,-388
7124,831,763,966,690,617,16940,-2328,1308,-759,-214,-385
7127,833,758,961,690,614,16876,-2384,1472,-612,-317,-324
7130,832,757,961,689,613,16904,-2336,1432,-519,-333,-286
7133,830,764,965,689,621,17060,-2228,1448,-518,-280,-262
7136,832,761,959,690,619,17056,-2308,1252,-519,-249,-281
7139,832,762,962,695,617,16980,-2240,1180,-512,-138,-260
7142,830,761,962,703,617,17100,-2216,1172,-530,0,-286
7145,832,762,960,703,617,17172,-2268,1092,-693,78,-310
7148,832,766,966,704,621,17120,-2300,1188,-571,38,-273
7151,832,765,961,702,624,16988,-2228,1284,-511,23,-240
7154,831,768,961,705,618,16968,-2308,1112,-653,160,-253
7157,834,768,961,705,619,16952,-2376,1008,-580,168,-233
7160,832,772,961,705,623,16908,-2340,1044,-649,4,-238
7163,833,771,963,710,624,17104,-2232,1396,-711,105,-219
7166,834,771,966,710,624,17000,-2336,1296,-718,-3,-193
7169,835,763,967,711,624,16944,-2408,1036,-759,-117,-205
7172,833,765,970,709,623,17104,-2200,1184,-822,-85,-216
7175,834,767,967,711,624,17068,-2368,1128,-841,-104,-231
7178,835,766,970,712,626,17100,-2196,1048,-937,-47,-250
7181,833,765,970,714,625,16960,-2288,1172,-821,-131,-222
7184,831,761,967,707,624,17048,-2184,1224,-878,-137,-221
7187,833,761,970,704,624,17052,-2220,1248,-876,-172,-208
7190,834,763,971,697,624,17040,-2204,1124,-838,-235,-196
7193,833,766,969,704,627,17056,-2308,1120,-862,-272,-200
7196,837,765,970,703,626,16920,-2144,1248,-844,-259,-187
7199,835,763,969,703,627,17024,-2204,1352,-785,-265,-190
7202,834,762,966,701,625,16976,-2240,1228,-741,-246,-171
7205,833,759,963,703,627,17108,-2208,1304,-768,-193,-173
7208,832,761,966,699,625,17044,-2136,1108,-748,-248,-171
7211,830,763,962,694,629,17056,-2172,1132,-749,-210,-161
7214,829,759,966,689,627,17080,-2112,1244,-745,-123,-134
7217,831,767,966,687,626,17200,-2216,1404,-728,-81,-131
7220,832,767,965,688,625,17084,-2032,1304,-750,-34,-116
7223,832,765,966,683,631,16984,-2032,1388,-721,-40,-108
7226,832,767,966,681,630,17104,-2128,1448,-778,-29,-102
7229,822,769,965,679,635,17212,-2016,1212,-845,16,-121
7232,829,767,966,679,634,17252,-2012,1256,-916,75,-160
7235,830,764,962,687,631,17088,-2116,1264,-929,-9,-139
7238,830,773,962,685,635,16856,-2108,1244,-862,-122,-106
7241,833,764,967,687,626,17180,-1996,1072,-982,-89,-107
7244,835,766,964,685,634,17184,-2072,1200,-969,-90,-115
7247,836,768,965,685,640,17156,-2116,1216,-982,-142,-136
7250,833,770,963,690,634,17080,-2072,1328,-1067,-177,-146
7253,838,755,966,692,636,17156,-2108,1188,-1050,-154,-182
7256,835,759,960,690,634,17140,-2148,984,-1064,-105,-199
7259,832,770,963,691,637,17108,-2168,1176,-1128,-143,-226
7262,833,767,963,688,638,17140,-2144,1284,-1155,-148,-236
7265,831,768,965,691,635,17144,-2272,1316,-1139,-190,-225
7268,833,772,965,690,636,17100,-2144,1372,-1183,-190,-206
7271,832,774,966,694,639,17156,-2192,1352,-1137,-232,-207
7274,832,769,966,690,638,17188,-2136,1408,-1182,-138,-210
7277,836,774,963,693,641,17088,-2148,1284,-1131,-45,-201
7280,832,774,961,690,638,17172,-2168,1288,-1129,86,-209
7283,832,773,963,689,639,17104,-2180,1212,-1115,66,-219
7286,832,779,962,696,641,17144,-2204,1292,-1041,136,-199
7289,832,773,959,701,640,16980,-2220,1320,-1079,102,-262
7292,832,773,958,704,642,17104,-2132,1364,-1030,70,-241
7295,832,773,962,703,643,16992,-2140,1252,-1002,89,-271
7298,834,774,959,703,641,17040,-2212,1448,-1092,63,-272
7301,828,771,959,699,640,17128,-2136,1300,-1054,50,-288
7304,835,769,960,701,643,17076,-2180,1368,-1075,7,-284
7307,834,770,955,702,641,17060,-2168,1304,-1012,4,-281
7310,836,771,954,699,645,17024,-2120,1468,-1001,29,-265
7313,837,769,955,698,641,17036,-2200,1388,-1013,-6,-283
7316,835,766,957,694,640,17144,-2352,1164,-992,15,-303
7319,837,770,955,698,642,17120,-2324,1344,-1019,103,-285
7322,833,770,953,698,641,17148,-2328,1280,-951,55,-268
7325,834,771,957,701,645,17084,-2332,1148,-1018,94,-297
7328,833,772,955,705,641,17188,-2428,1148,-972,30,-313
7331,833,773,953,705,641,17028,-2376,1240,-999,26,-328
7334,837,769,955,705,643,17196,-2408,1136,-999,-4,-349
7337,833,778,955,704,645,17024,-2372,1084,-1001,-5,-348
7340,835,775,949,701,647,17152,-2428,1280,-1000,-1,-352
7343,833,775,965,709,646,17140,-2432,1176,-1059,-43,-373
7346,834,779,949,711,641,17180,-2396,1128,-1066,39,-406
7349,837,775,946,720,647,17088,-2468,1240,-989,42,-375
7352,835,798,957,712,646,17160,-2360,1168,-921,24,-358
7355,835,781,954,710,649,17100,-2472,1444,-908,52,-336
7358,832,777,959,709,650,17136,-2284,1128,-929,135,-334
7361,834,773,958,709,643,17008,-2368,1252,-930,99,-315
7364,835,770,958,709,646,16996,-2388,1328,-906,115,-316
7367,833,770,959,702,651,17020,-2328,1332,-913,105,-324
7370,831,772,959,706,649,16948,-2364,1248,-873,109,-293
7373,832,769,959,706,651,17040,-2416,1348,-821,56,-294
7376,833,771,959,702,647,16904,-2172,1376,-711,75,-277
7379,831,768,960,706,650,16964,-2196,1256,-651,50,-251
7382,831,769,960,706,651,16960,-2156,1156,-567,-3,-206
7385,832,773,958,710,649,16828,-2320,1232,-491,9,-185
7388,832,768,960,705,653,17020,-2244,1164,-492,35,-207
7391,833,786,960,704,650,16808,-2204,1144,-562,-127,-193
7394,853,765,960,706,652,16948,-2280,1108,-496,-91,-210
7397,833,763,959,702,651,16984,-2252,1164,-499,-75,-190
7400,839,759,960,703,653,16940,-2256,1328,-384,32,-192
7403,828,759,961,703,655,16944,-2192,1300,-463,45,-208
7406,831,765,957,702,655,16884,-2360,1380,-400,-31,-189
7409,832,766,963,702,649,17116,-2128,1316,-428,-65,-212
7412,831,754,962,702,649,16876,-2072,1404,-512,-137,-245
7415,837,759,967,704,652,17000,-2048,1132,-769,39,-359
7418,829,763,962,701,653,17032,-2464,1112,-427,-91,-267
7421,831,763,960,708,650,17124,-2172,1268,-480,-107,-258
7424,830,760,963,709,655,17192,-2180,1144,-483,-156,-264
7427,831,759,962,711,654,17020,-2332,1104,-483,-298,-207
7430,831,757,961,711,655,17028,-2248,896,-517,-402,-209
7433,832,760,960,711,653,17072,-2268,936,-650,-367,-150
7436,832,766,965,710,653,17084,-2432,1096,-654,-430,-138
7439,830,767,961,717,655,17028,-2276,1240,-665,-422,-137
7442,830,766,962,719,654,17056,-2052,1260,-689,-352,-132
7445,830,768,962,719,656,16924,-2176,1400,-726,-343,-145
7448,832,765,964,722,657,17048,-2188,1420,-683,-302,-151
7451,838,767,969,719,655,16872,-2160,1380,-757,-232,-141
7454,831,765,967,718,652,16868,-2172,1608,-685,-271,-113
7457,831,767,971,714,656,17056,-2000,1208,-728,-174,-118
7460,829,765,973,718,656,17064,-2136,1264,-686,-224,-87
7463,825,773,966,709,656,16876,-2052,1176,-666,-229,-66
7466,826,767,967,706,657,16964,-2132,1128,-613,-354,-1
7469,827,766,968,704,662,17064,-1924,1096,-743,-207,17
7472,831,768,966,701,657,17192,-1856,1260,-631,-158,-7
7475,831,762,965,699,656,16944,-2068,1328,-623,-237,10
7478,833,765,966,698,656,17104,-2088,1280,-713,-172,50
7481,832,764,963,698,658,16948,-2024,1244,-801,-151,-78
7484,833,765,962,693,660,16952,-2200,1280,-698,-217,-41
7487,831,762,960,693,662,16948,-2168,1216,-667,-280,-16
7490,828,763,971,691,661,16956,-2152,1080,-586,-228,-6
7493,829,765,964,694,657,17068,-2176,1080,-626,-215,-25
7496,827,761,961,694,658,17084,-2232,1132,-603,-178,-27
7499,830,769,960,694,660,17008,-2420,1008,-571,-206,0
7502,830,767,966,693,658,17052,-2252,976,-555,-242,-53
7505,831,765,964,691,659,17064,-2456,1108,-549,-268,-42
7508,830,763,962,699,661,17148,-2524,1096,-591,-343,-41
7511,830,761,960,707,661,17176,-2384,996,-634,-413,-48
7514,826,752,960,708,661,17196,-2376,880,-716,-391,-26
7517,828,763,959,706,657,17280,-2380,884,-780,-321,-45
7520,829,766,959,710,658,17356,-2384,808,-842,-284,-52
7523,831,761,960,711,659,17292,-2344,1032,-825,-252,-52
7526,827,767,957,708,655,17124,-2280,1132,-838,-208,-89
7529,830,767,958,708,661,17144,-2332,1232,-818,-219,-85
7532,830,765,958,697,663,17088,-2232,1024,-828,-254,-156
7535,829,763,955,714,660,16984,-2200,1180,-784,-225,-161
7538,830,767,960,708,661,17028,-2192,1040,-764,-216,-166
7541,827,767,959,704,659,17012,-2088,1060,-747,-164,-172
7544,827,771,955,704,661,17012,-2200,1248,-702,-183,-157
7547,831,775,959,701,660,16956,-2044,1124,-678,-202,-161
7550,831,773,947,697,661,16992,-2004,1236,-642,-185,-166
7553,832,774,955,708,658,16896,-1948,1140,-607,-182,-186
7556,830,773,955,707,662,16992,-1888,1116,-599,-186,-194
7559,831,768,957,704,662,17168,-1928,964,-572,-96,-185
7562,832,768,953,705,665,17068,-1980,920,-581,-93,-151
7565,832,768,956,706,661,16948,-1948,1092,-562,-114,-145
